,alliance,mobilityRobot1,autoChargeStationRobot1,endGameChargeStationRobot1,mobilityRobot2,autoChargeStationRobot2,endGameChargeStationRobot2,mobilityRobot3,autoChargeStationRobot3,endGameChargeStationRobot3,autoCommunity,autoGamePieceCount,autoMobilityPoints,autoPoints,autoDocked,autoBridgeState,autoGamePiecePoints,autoChargeStationPoints,teleopCommunity,teleopGamePieceCount,teleopPoints,teleopGamePiecePoints,extraGamePieceCount,endGameChargeStationPoints,endGameParkPoints,endGameBridgeState,links,linkPoints,activationBonusAchieved,sustainabilityBonusAchieved,coopertitionCriteriaMet,coopGamePieceCount,totalChargeStationPoints,foulCount,techFoulCount,g405Penalty,h111Penalty,adjustPoints,foulPoints,rp,totalPoints
0,Blue,Yes,None,Park,No,None,Park,Yes,None,None,"{'T': ['None', 'None', 'None', 'None', 'Cube', 'None', 'None', 'None', 'None'], 'M': ['None', 'Cube', 'None', 'None', 'None', 'None', 'None', 'None', 'Cone'], 'B': ['None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None']}",3,6,20,False,NotLevel,14,0,"{'T': ['None', 'None', 'None', 'None', 'Cube', 'None', 'None', 'None', 'None'], 'M': ['Cone', 'Cube', 'Cone', 'Cone', 'Cube', 'Cone', 'None', 'None', 'Cone'], 'B': ['Cube', 'Cube', 'None', 'None', 'None', 'Cone', 'None', 'None', 'None']}",11,25,21,0,0,4,NotLevel,"[{'row': 'Mid', 'nodes': [0, 1, 2]}, {'row': 'Mid', 'nodes': [3, 4, 5]}]",10,False,False,True,5,0,0,0,False,False,0,0,2,55
1,Red,No,None,Park,No,None,Park,No,None,None,"{'T': ['None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None'], 'M': ['None', 'Cube', 'None', 'None', 'None', 'None', 'None', 'Cube', 'None'], 'B': ['None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None']}",2,0,8,False,Level,8,0,"{'T': ['None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None'], 'M': ['None', 'Cube', 'None', 'None', 'None', 'None', 'None', 'Cube', 'None'], 'B': ['None', 'Cube', 'Cone', 'Cube', 'None', 'Cone', 'Cone', 'Cube', 'Cone']}",9,18,14,0,0,4,NotLevel,"[{'row': 'Bottom', 'nodes': [1, 2, 3]}, {'row': 'Bottom', 'nodes': [5, 6, 7]}]",10,False,False,False,2,0,0,0,False,False,0,0,0,36
